sku,upc,name,brand,category,subcategory,size,price,list_price,discount_percentage,currency,available,stock_quantity,image_url,product_url,store,description,unit_price,rating,reviews_count,scraped_at,last_updated
MX1000070,750490780433,Ricolino Chocolate 40g,Ricolino,Botanas y Snacks,Chocolate,40g,16.03,16.03,0,MXN,True,263,https://cdn.grocery-store.mx/products/1000070.jpg,https://www.heb.com.mx/producto/1000070,Soriana,Ricolino Chocolate 40g - Producto de alta calidad para tu hogar,16.03,4.7,448,2025-11-18T16:20:48.467096,2025-11-18T16:20:48.467097
MX1000071,750652542288,Pinol Limpiador Multiusos Limón 1L,Pinol,Limpieza,Limpiador Multiusos Limón,1L,35.74,35.74,0,MXN,True,441,https://cdn.grocery-store.mx/products/1000071.jpg,https://www.soriana.com.mx/producto/1000071,HEB,Pinol Limpiador Multiusos Limón 1L - Producto de alta calidad para tu hogar,35.74,3.5,86,2025-11-18T16:20:48.467103,2025-11-18T16:20:48.467104
MX1000072,750903049373,Yoplait Mantequilla 90g,Yoplait,Lácteos,Mantequilla,90g,27.44,27.44,0,MXN,True,0,https://cdn.grocery-store.mx/products/1000072.jpg,https://www.lacomer.com.mx/producto/1000072,Walmart,Yoplait Mantequilla 90g - Producto de alta calidad para tu hogar,27.44,4.9,269,2025-11-18T16:20:48.467110,2025-11-18T16:20:48.467111
MX1000073,750136023017,Jarritos Té Negro 1L,Jarritos,Bebidas,Té Negro,1L,23.79,23.79,0,MXN,True,315,https://cdn.grocery-store.mx/products/1000073.jpg,https://www.bodegaaurrera.com.mx/producto/1000073,Chedraui,Jarritos Té Negro 1L - Producto de alta calidad para tu hogar,23.79,4.9,401,2025-11-18T16:20:48.467118,2025-11-18T16:20:48.467119
MX1000074,750652284540,Barcel Galletas Saladas 200g,Barcel,Botanas y Snacks,Galletas Saladas,200g,23.09,23.09,0,MXN,True,147,https://cdn.grocery-store.mx/products/1000074.jpg,https://www.lacomer.com.mx/producto/1000074,Walmart,Barcel Galletas Saladas 200g - Producto de alta calidad para tu hogar,23.09,4.1,485,2025-11-18T16:20:48.467125,2025-11-18T16:20:48.467126
MX1000075,750433707268,Chimex Tocino 180g,Chimex,Carnes y Embutidos,Tocino,180g,60.65,60.65,0,MXN,True,20,https://cdn.grocery-store.mx/products/1000075.jpg,https://www.lacomer.com.mx/producto/1000075,HEB,Chimex Tocino 180g - Producto de alta calidad para tu hogar,60.65,4.9,313,2025-11-18T16:20:48.467132,2025-11-18T16:20:48.467133
MX1000076,750110227570,Ace Limpiador de Pisos 1L,Ace,Limpieza,Limpiador de Pisos,1L,36.9,42.74,13.7,MXN,True,377,https://cdn.grocery-store.mx/products/1000076.jpg,https://www.chedraui.com.mx/producto/1000076,Bodega Aurrera,Ace Limpiador de Pisos 1L - Producto de alta calidad para tu hogar,36.9,4.9,249,2025-11-18T16:20:48.467140,2025-11-18T16:20:48.467141
MX1000077,750588028513,Yoplait Yogurt con Fruta 150g,Yoplait,Lácteos,Yogurt con Fruta,150g,11.39,11.39,0,MXN,True,256,https://cdn.grocery-store.mx/products/1000077.jpg,https://www.walmart.com.mx/producto/1000077,HEB,Yoplait Yogurt con Fruta 150g - Producto de alta calidad para tu hogar,11.39,4.2,455,2025-11-18T16:20:48.467147,2025-11-18T16:20:48.467148
MX1000078,750233505807,Delimex Pollo Empanizado 450g,Delimex,Congelados,Pollo Empanizado,450g,118.2,118.2,0,MXN,True,467,https://cdn.grocery-store.mx/products/1000078.jpg,https://www.chedraui.com.mx/producto/1000078,Walmart,Delimex Pollo Empanizado 450g - Producto de alta calidad para tu hogar,118.2,4.7,7,2025-11-18T16:20:48.467154,2025-11-18T16:20:48.467155
MX1000079,750641397839,Chimex Chorizo 400g,Chimex,Carnes y Embutidos,Chorizo,400g,56.93,56.93,0,MXN,True,51,https://cdn.grocery-store.mx/products/1000079.jpg,https://www.soriana.com.mx/producto/1000079,Soriana,Chimex Chorizo 400g - Producto de alta calidad para tu hogar,56.93,4.7,289,2025-11-18T16:20:48.467161,2025-11-18T16:20:48.467162
MX1000080,750120892173,Delimex Papas a la Francesa 1kg,Delimex,Congelados,Papas a la Francesa,1kg,70.17,70.17,0,MXN,False,241,https://cdn.grocery-store.mx/products/1000080.jpg,https://www.bodegaaurrera.com.mx/producto/1000080,Walmart,Delimex Papas a la Francesa 1kg - Producto de alta calidad para tu hogar,70.17,4.4,163,2025-11-18T16:20:48.467169,2025-11-18T16:20:48.467170
MX1000081,750377709729,Nestlé Queso Panela 400g,Nestlé,Lácteos,Queso Panela,400g,49.45,49.45,0,MXN,True,400,https://cdn.grocery-store.mx/products/1000081.jpg,https://www.heb.com.mx/producto/1000081,Bodega Aurrera,Nestlé Queso Panela 400g - Producto de alta calidad para tu hogar,49.45,3.5,234,2025-11-18T16:20:48.467176,2025-11-18T16:20:48.467177
MX1000082,750976840271,Nivea Rastrillos Desechables 4pz,Nivea,Higiene Personal,Rastrillos Desechables,4pz,45.99,45.99,0,MXN,True,319,https://cdn.grocery-store.mx/products/1000082.jpg,https://www.bodegaaurrera.com.mx/producto/1000082,La Comer,Nivea Rastrillos Desechables 4pz - Producto de alta calidad para tu hogar,45.99,4.9,285,2025-11-18T16:20:48.467183,2025-11-18T16:20:48.467184
MX1000083,750556635228,Chimex Tocino 180g,Chimex,Carnes y Embutidos,Tocino,180g,57.12,57.12,0,MXN,False,369,https://cdn.grocery-store.mx/products/1000083.jpg,https://www.lacomer.com.mx/producto/1000083,Soriana,Chimex Tocino 180g - Producto de alta calidad para tu hogar,57.12,4.0,404,2025-11-18T16:20:48.467190,2025-11-18T16:20:48.467191
MX1000084,750173859300,Quaker Hojuelas de Avena 400g,Quaker,Cereales,Hojuelas de Avena,400g,67.25,67.25,0,MXN,True,431,https://cdn.grocery-store.mx/products/1000084.jpg,https://www.lacomer.com.mx/producto/1000084,Chedraui,Quaker Hojuelas de Avena 400g - Producto de alta calidad para tu hogar,67.25,3.5,189,2025-11-18T16:20:48.467197,2025-11-18T16:20:48.467198
MX1000085,750955549709,Yakult Queso Oaxaca 400g,Yakult,Lácteos,Queso Oaxaca,400g,67.85,76.95,11.8,MXN,True,456,https://cdn.grocery-store.mx/products/1000085.jpg,https://www.bodegaaurrera.com.mx/producto/1000085,Comercial Mexicana,Yakult Queso Oaxaca 400g - Producto de alta calidad para tu hogar,67.85,4.2,390,2025-11-18T16:20:48.467206,2025-11-18T16:20:48.467207
MX1000086,750580672634,Delimex Pizza Congelada 400g,Delimex,Congelados,Pizza Congelada,400g,108.65,108.65,0,MXN,True,110,https://cdn.grocery-store.mx/products/1000086.jpg,https://www.chedraui.com.mx/producto/1000086,HEB,Delimex Pizza Congelada 400g - Producto de alta calidad para tu hogar,108.65,3.7,282,2025-11-18T16:20:48.467213,2025-11-18T16:20:48.467214
MX1000087,750209933462,Holanda Verduras Mixtas 500g,Holanda,Congelados,Verduras Mixtas,500g,52.0,52.0,0,MXN,True,463,https://cdn.grocery-store.mx/products/1000087.jpg,https://www.bodegaaurrera.com.mx/producto/1000087,La Comer,Holanda Verduras Mixtas 500g - Producto de alta calidad para tu hogar,52.0,4.6,443,2025-11-18T16:20:48.467220,2025-11-18T16:20:48.467221
MX1000088,750533506346,Holanda Pollo Empanizado 450g,Holanda,Congelados,Pollo Empanizado,450g,107.31,125.64,14.6,MXN,True,279,https://cdn.grocery-store.mx/products/1000088.jpg,https://www.lacomer.com.mx/producto/1000088,Soriana,Holanda Pollo Empanizado 450g - Producto de alta calidad para tu hogar,107.31,3.9,267,2025-11-18T16:20:48.467228,2025-11-18T16:20:48.467229
MX1000089,750705008460,Suandy Panqué 250g,Suandy,Panadería,Panqué,250g,34.96,41.38,15.5,MXN,True,63,https://cdn.grocery-store.mx/products/1000089.jpg,https://www.bodegaaurrera.com.mx/producto/1000089,HEB,Suandy Panqué 250g - Producto de alta calidad para tu hogar,34.96,3.5,388,2025-11-18T16:20:48.467236,2025-11-18T16:20:48.467237
MX1000090,750811382508,Nestlé Yogurt con Fruta 150g,Nestlé,Lácteos,Yogurt con Fruta,150g,10.72,10.72,0,MXN,True,114,https://cdn.grocery-store.mx/products/1000090.jpg,https://www.chedraui.com.mx/producto/1000090,Soriana,Nestlé Yogurt con Fruta 150g - Producto de alta calidad para tu hogar,10.72,4.5,412,2025-11-18T16:20:48.467243,2025-11-18T16:20:48.467244
MX1000091,750927288249,Totis Chicles 12pz,Totis,Botanas y Snacks,Chicles,12pz,14.98,14.98,0,MXN,True,354,https://cdn.grocery-store.mx/products/1000091.jpg,https://www.lacomer.com.mx/producto/1000091,HEB,Totis Chicles 12pz - Producto de alta calidad para tu hogar,14.98,4.1,287,2025-11-18T16:20:48.467253,2025-11-18T16:20:48.467253
MX1000092,750176591448,Wonder Pan de Caja Integral 680g,Wonder,Panadería,Pan de Caja Integral,680g,57.93,57.93,0,MXN,True,21,https://cdn.grocery-store.mx/products/1000092.jpg,https://www.bodegaaurrera.com.mx/producto/1000092,HEB,Wonder Pan de Caja Integral 680g - Producto de alta calidad para tu hogar,57.93,4.2,251,2025-11-18T16:20:48.467260,2025-11-18T16:20:48.467260
MX1000093,750898412085,Barcel Galletas Marías 200g,Barcel,Botanas y Snacks,Galletas Marías,200g,21.63,21.63,0,MXN,True,110,https://cdn.grocery-store.mx/products/1000093.jpg,https://www.soriana.com.mx/producto/1000093,Soriana,Barcel Galletas Marías 200g - Producto de alta calidad para tu hogar,21.63,3.6,141,2025-11-18T16:20:48.467267,2025-11-18T16:20:48.467268
MX1000094,750654988753,Tía Rosa Pan Tostado 270g,Tía Rosa,Panadería,Pan Tostado,270g,37.45,37.45,0,MXN,False,296,https://cdn.grocery-store.mx/products/1000094.jpg,https://www.chedraui.com.mx/producto/1000094,Chedraui,Tía Rosa Pan Tostado 270g - Producto de alta calidad para tu hogar,37.45,4.5,116,2025-11-18T16:20:48.467276,2025-11-18T16:20:48.467276
MX1000095,750565355549,Zucaritas Cereal con Miel 350g,Zucaritas,Cereales,Cereal con Miel,350g,72.83,72.83,0,MXN,True,81,https://cdn.grocery-store.mx/products/1000095.jpg,https://www.comercialmexicana.com.mx/producto/1000095,La Comer,Zucaritas Cereal con Miel 350g - Producto de alta calidad para tu hogar,72.83,4.3,226,2025-11-18T16:20:48.467283,2025-11-18T16:20:48.467284
MX1000096,750948439937,Nestlé Crema Ácida 200ml,Nestlé,Lácteos,Crema Ácida,200ml,20.09,25.79,22.1,MXN,True,0,https://cdn.grocery-store.mx/products/1000096.jpg,https://www.bodegaaurrera.com.mx/producto/1000096,Bodega Aurrera,Nestlé Crema Ácida 200ml - Producto de alta calidad para tu hogar,20.09,3.5,151,2025-11-18T16:20:48.467291,2025-11-18T16:20:48.467292
MX1000097,750722269292,Delimex Verduras Mixtas 500g,Delimex,Congelados,Verduras Mixtas,500g,43.57,47.81,8.9,MXN,True,203,https://cdn.grocery-store.mx/products/1000097.jpg,https://www.heb.com.mx/producto/1000097,Chedraui,Delimex Verduras Mixtas 500g - Producto de alta calidad para tu hogar,43.57,4.7,459,2025-11-18T16:20:48.467299,2025-11-18T16:20:48.467300
MX1000098,750435387292,Kelloggs Hojuelas de Avena 400g,Kelloggs,Cereales,Hojuelas de Avena,400g,49.21,49.21,0,MXN,True,0,https://cdn.grocery-store.mx/products/1000098.jpg,https://www.lacomer.com.mx/producto/1000098,Walmart,Kelloggs Hojuelas de Avena 400g - Producto de alta calidad para tu hogar,49.21,4.0,406,2025-11-18T16:20:48.467307,2025-11-18T16:20:48.467307
MX1000099,750266097326,Oroweat Pan de Caja Blanco 680g,Oroweat,Panadería,Pan de Caja Blanco,680g,39.91,39.91,0,MXN,True,296,https://cdn.grocery-store.mx/products/1000099.jpg,https://www.walmart.com.mx/producto/1000099,La Comer,Oroweat Pan de Caja Blanco 680g - Producto de alta calidad para tu hogar,39.91,4.9,259,2025-11-18T16:20:48.467315,2025-11-18T16:20:48.467316
MX1000100,750167614146,Isadora Harina de Trigo 1kg,Isadora,Despensa,Harina de Trigo,1kg,23.27,23.27,0,MXN,True,186,https://cdn.grocery-store.mx/products/1000100.jpg,https://www.bodegaaurrera.com.mx/producto/1000100,Soriana,Isadora Harina de Trigo 1kg - Producto de alta calidad para tu hogar,23.27,5.0,259,2025-11-18T16:20:48.467329,2025-11-18T16:20:48.467329
MX1000101,750332912728,Maestro Limpio Detergente Líquido 1L,Maestro Limpio,Limpieza,Detergente Líquido,1L,80.84,80.84,0,MXN,True,369,https://cdn.grocery-store.mx/products/1000101.jpg,https://www.chedraui.com.mx/producto/1000101,La Comer,Maestro Limpio Detergente Líquido 1L - Producto de alta calidad para tu hogar,80.84,4.9,134,2025-11-18T16:20:48.467336,2025-11-18T16:20:48.467337
MX1000102,750943490251,Holanda Pollo Empanizado 450g,Holanda,Congelados,Pollo Empanizado,450g,131.75,131.75,0,MXN,False,338,https://cdn.grocery-store.mx/products/1000102.jpg,https://www.comercialmexicana.com.mx/producto/1000102,Soriana,Holanda Pollo Empanizado 450g - Producto de alta calidad para tu hogar,131.75,5.0,483,2025-11-18T16:20:48.467344,2025-11-18T16:20:48.467345
MX1000103,750765777795,Kelloggs Avena Instantánea 350g,Kelloggs,Cereales,Avena Instantánea,350g,52.19,56.92,8.3,MXN,False,498,https://cdn.grocery-store.mx/products/1000103.jpg,https://www.bodegaaurrera.com.mx/producto/1000103,Comercial Mexicana,Kelloggs Avena Instantánea 350g - Producto de alta calidad para tu hogar,52.19,4.0,328,2025-11-18T16:20:48.467352,2025-11-18T16:20:48.467353
MX1000104,750913010968,Jumex Refresco Cola 600ml,Jumex,Bebidas,Refresco Cola,600ml,16.04,16.04,0,MXN,True,19,https://cdn.grocery-store.mx/products/1000104.jpg,https://www.chedraui.com.mx/producto/1000104,Bodega Aurrera,Jumex Refresco Cola 600ml - Producto de alta calidad para tu hogar,16.04,4.4,302,2025-11-18T16:20:48.467359,2025-11-18T16:20:48.467360
MX1000105,750458123312,Peñafiel Agua Mineral 600ml,Peñafiel,Bebidas,Agua Mineral,600ml,21.51,21.51,0,MXN,True,369,https://cdn.grocery-store.mx/products/1000105.jpg,https://www.soriana.com.mx/producto/1000105,La Comer,Peñafiel Agua Mineral 600ml - Producto de alta calidad para tu hogar,21.51,5.0,10,2025-11-18T16:20:48.467366,2025-11-18T16:20:48.467367
MX1000106,750871205418,Chambourcy Yogurt Bebible 240ml,Chambourcy,Lácteos,Yogurt Bebible,240ml,12.43,16.14,23.0,MXN,True,479,https://cdn.grocery-store.mx/products/1000106.jpg,https://www.comercialmexicana.com.mx/producto/1000106,Comercial Mexicana,Chambourcy Yogurt Bebible 240ml - Producto de alta calidad para tu hogar,12.43,3.9,124,2025-11-18T16:20:48.467376,2025-11-18T16:20:48.467377
MX1000107,750765671057,Nestlé Cereal de Chocolate 350g,Nestlé,Cereales,Cereal de Chocolate,350g,81.61,81.61,0,MXN,True,324,https://cdn.grocery-store.mx/products/1000107.jpg,https://www.heb.com.mx/producto/1000107,Chedraui,Nestlé Cereal de Chocolate 350g - Producto de alta calidad para tu hogar,81.61,4.0,24,2025-11-18T16:20:48.467383,2025-11-18T16:20:48.467384
MX1000108,750441858453,McCormick Pollo Empanizado 450g,McCormick,Congelados,Pollo Empanizado,450g,133.28,133.28,0,MXN,True,0,https://cdn.grocery-store.mx/products/1000108.jpg,https://www.soriana.com.mx/producto/1000108,HEB,McCormick Pollo Empanizado 450g - Producto de alta calidad para tu hogar,133.28,4.2,131,2025-11-18T16:20:48.467390,2025-11-18T16:20:48.467391
MX1000109,750381842162,Palmolive Toallas Sanitarias 10pz,Palmolive,Higiene Personal,Toallas Sanitarias,10pz,37.37,37.37,0,MXN,True,0,https://cdn.grocery-store.mx/products/1000109.jpg,https://www.bodegaaurrera.com.mx/producto/1000109,Walmart,Palmolive Toallas Sanitarias 10pz - Producto de alta calidad para tu hogar,37.37,4.5,216,2025-11-18T16:20:48.467397,2025-11-18T16:20:48.467398
MX1000110,750614921342,Head & Shoulders Papel Higiénico 4 rollos,Head & Shoulders,Higiene Personal,Papel Higiénico,4 rollos,32.85,32.85,0,MXN,True,0,https://cdn.grocery-store.mx/products/1000110.jpg,https://www.heb.com.mx/producto/1000110,Walmart,Head & Shoulders Papel Higiénico 4 rollos - Producto de alta calidad para tu hogar,32.85,4.2,286,2025-11-18T16:20:48.467404,2025-11-18T16:20:48.467405
MX1000111,750721578113,Gamesa Paletas de Caramelo 30g,Gamesa,Botanas y Snacks,Paletas de Caramelo,30g,8.12,8.12,0,MXN,True,0,https://cdn.grocery-store.mx/products/1000111.jpg,https://www.chedraui.com.mx/producto/1000111,La Comer,Gamesa Paletas de Caramelo 30g - Producto de alta calidad para tu hogar,8.12,4.8,19,2025-11-18T16:20:48.467411,2025-11-18T16:20:48.467412
MX1000112,750912714859,Lala Leche Entera 1L,Lala,Lácteos,Leche Entera,1L,23.12,26.71,13.4,MXN,True,0,https://cdn.grocery-store.mx/products/1000112.jpg,https://www.lacomer.com.mx/producto/1000112,Comercial Mexicana,Lala Leche Entera 1L - Producto de alta calidad para tu hogar,23.12,4.5,445,2025-11-18T16:20:48.467419,2025-11-18T16:20:48.467419
MX1000113,750390453484,Cheetos Galletas Marías 200g,Cheetos,Botanas y Snacks,Galletas Marías,200g,23.09,23.09,0,MXN,True,279,https://cdn.grocery-store.mx/products/1000113.jpg,https://www.lacomer.com.mx/producto/1000113,La Comer,Cheetos Galletas Marías 200g - Producto de alta calidad para tu hogar,23.09,3.7,363,2025-11-18T16:20:48.467427,2025-11-18T16:20:48.467428
MX1000114,750978400937,McCormick Helado 1L,McCormick,Congelados,Helado,1L,77.68,90.2,13.9,MXN,True,65,https://cdn.grocery-store.mx/products/1000114.jpg,https://www.walmart.com.mx/producto/1000114,Bodega Aurrera,McCormick Helado 1L - Producto de alta calidad para tu hogar,77.68,4.0,295,2025-11-18T16:20:48.467435,2025-11-18T16:20:48.467436
MX1000115,750588571304,McCormick Salsa Verde 210g,McCormick,Despensa,Salsa Verde,210g,15.88,15.88,0,MXN,True,217,https://cdn.grocery-store.mx/products/1000115.jpg,https://www.walmart.com.mx/producto/1000115,Bodega Aurrera,McCormick Salsa Verde 210g - Producto de alta calidad para tu hogar,15.88,4.5,472,2025-11-18T16:20:48.467442,2025-11-18T16:20:48.467443
MX1000116,750202801094,Tía Rosa Panqué 250g,Tía Rosa,Panadería,Panqué,250g,35.63,35.63,0,MXN,True,9,https://cdn.grocery-store.mx/products/1000116.jpg,https://www.walmart.com.mx/producto/1000116,Comercial Mexicana,Tía Rosa Panqué 250g - Producto de alta calidad para tu hogar,35.63,4.6,36,2025-11-18T16:20:48.467451,2025-11-18T16:20:48.467451
MX1000117,750473562708,FUD Jamón de Pavo 200g,FUD,Carnes y Embutidos,Jamón de Pavo,200g,61.19,61.19,0,MXN,True,0,https://cdn.grocery-store.mx/products/1000117.jpg,https://www.heb.com.mx/producto/1000117,Bodega Aurrera,FUD Jamón de Pavo 200g - Producto de alta calidad para tu hogar,61.19,3.8,274,2025-11-18T16:20:48.467458,2025-11-18T16:20:48.467458
MX1000118,750412103977,Bonafont Agua Natural 1.5L,Bonafont,Bebidas,Agua Natural,1.5L,19.22,21.5,10.6,MXN,True,449,https://cdn.grocery-store.mx/products/1000118.jpg,https://www.comercialmexicana.com.mx/producto/1000118,Chedraui,Bonafont Agua Natural 1.5L - Producto de alta calidad para tu hogar,19.22,4.0,171,2025-11-18T16:20:48.467467,2025-11-18T16:20:48.467468
MX1000119,750678797324,Cheetos Galletas de Chocolate 120g,Cheetos,Botanas y Snacks,Galletas de Chocolate,120g,24.22,24.22,0,MXN,True,2,https://cdn.grocery-store.mx/products/1000119.jpg,https://www.soriana.com.mx/producto/1000119,Comercial Mexicana,Cheetos Galletas de Chocolate 120g - Producto de alta calidad para tu hogar,24.22,4.4,139,2025-11-18T16:20:48.467474,2025-11-18T16:20:48.467475
MX1000120,750868532586,Nestlé Granola 300g,Nestlé,Cereales,Granola,300g,69.06,75.35,8.3,MXN,True,451,https://cdn.grocery-store.mx/products/1000120.jpg,https://www.heb.com.mx/producto/1000120,La Comer,Nestlé Granola 300g - Producto de alta calidad para tu hogar,69.06,5.0,93,2025-11-18T16:20:48.467482,2025-11-18T16:20:48.467483
MX1000121,750152491412,Zote Cloro 1L,Zote,Limpieza,Cloro,1L,19.49,19.49,0,MXN,True,193,https://cdn.grocery-store.mx/products/1000121.jpg,https://www.bodegaaurrera.com.mx/producto/1000121,HEB,Zote Cloro 1L - Producto de alta calidad para tu hogar,19.49,4.4,454,2025-11-18T16:20:48.467489,2025-11-18T16:20:48.467490
MX1000122,750916222826,Garnier Rastrillos Desechables 4pz,Garnier,Higiene Personal,Rastrillos Desechables,4pz,48.59,48.59,0,MXN,True,0,https://cdn.grocery-store.mx/products/1000122.jpg,https://www.heb.com.mx/producto/1000122,La Comer,Garnier Rastrillos Desechables 4pz - Producto de alta calidad para tu hogar,48.59,4.6,127,2025-11-18T16:20:48.467496,2025-11-18T16:20:48.467497
MX1000123,750447257322,Danone Mantequilla 90g,Danone,Lácteos,Mantequilla,90g,22.16,26.97,17.8,MXN,True,163,https://cdn.grocery-store.mx/products/1000123.jpg,https://www.bodegaaurrera.com.mx/producto/1000123,HEB,Danone Mantequilla 90g - Producto de alta calidad para tu hogar,22.16,4.0,158,2025-11-18T16:20:48.467503,2025-11-18T16:20:48.467504
MX1000124,750519487646,Suandy Pan de Caja Blanco 680g,Suandy,Panadería,Pan de Caja Blanco,680g,41.08,41.08,0,MXN,True,400,https://cdn.grocery-store.mx/products/1000124.jpg,https://www.walmart.com.mx/producto/1000124,HEB,Suandy Pan de Caja Blanco 680g - Producto de alta calidad para tu hogar,41.08,4.2,368,2025-11-18T16:20:48.467510,2025-11-18T16:20:48.467511
