sku,upc,name,brand,category,subcategory,size,price,list_price,discount_percentage,currency,available,stock_quantity,image_url,product_url,store,description,rating,reviews_count,is_school_supply,is_office_supply,scraped_at,last_updated
ST5000066,750921740782,UHU Pegamento Instantáneo 3g,UHU,Adhesivos,Pegamento Instantáneo,3g,29.72,33.38,11.0,MXN,True,56,https://cdn.stationery-store.mx/products/5000066.jpg,https://www.walmart.com.mx/producto/5000066,Office Depot,UHU Pegamento Instantáneo 3g - Artículo de papelería de alta calidad,3.8,278,False,False,2025-11-18T16:26:42.320837,2025-11-18T16:26:42.320838
ST5000067,750660238492,Staples Clips Mariposa 100pz,Staples,Escritorio y Accesorios,Clips Mariposa,100pz,24.66,24.66,0,MXN,True,89,https://cdn.stationery-store.mx/products/5000067.jpg,https://www.costco.com.mx/producto/5000067,Amazon México,Staples Clips Mariposa 100pz - Artículo de papelería de alta calidad,4.0,128,False,True,2025-11-18T16:26:42.320844,2025-11-18T16:26:42.320845
ST5000068,750862008630,UHU Cinta Canela 1pz,UHU,Adhesivos,Cinta Canela,1pz,26.0,31.07,16.3,MXN,True,11,https://cdn.stationery-store.mx/products/5000068.jpg,https://www.costco.com.mx/producto/5000068,Office Depot,UHU Cinta Canela 1pz - Artículo de papelería de alta calidad,4.6,129,False,False,2025-11-18T16:26:42.320852,2025-11-18T16:26:42.320853
ST5000069,750239217494,Xerox Cartucho Color Compatible 1pz,Xerox,Consumibles de Impresión,Cartucho Color Compatible,1pz,237.69,237.69,0,MXN,True,105,https://cdn.stationery-store.mx/products/5000069.jpg,https://www.officemax.com.mx/producto/5000069,Amazon México,Xerox Cartucho Color Compatible 1pz - Artículo de papelería de alta calidad,4.1,40,False,False,2025-11-18T16:26:42.320860,2025-11-18T16:26:42.320860
ST5000070,750929564116,Boise Papel China 10pz,Boise,Hojas y Papel,Papel China,10pz,26.07,26.07,0,MXN,True,63,https://cdn.stationery-store.mx/products/5000070.jpg,https://www.walmart.com.mx/producto/5000070,Walmart,Boise Papel China 10pz - Artículo de papelería de alta calidad,4.5,272,False,True,2025-11-18T16:26:42.320867,2025-11-18T16:26:42.320868
ST5000071,750776510487,Maped Clips Mariposa 100pz,Maped,Escritorio y Accesorios,Clips Mariposa,100pz,30.68,30.68,0,MXN,True,67,https://cdn.stationery-store.mx/products/5000071.jpg,https://www.papeleríacornejo.com.mx/producto/5000071,Lumen,Maped Clips Mariposa 100pz - Artículo de papelería de alta calidad,3.8,138,False,True,2025-11-18T16:26:42.320874,2025-11-18T16:26:42.320875
ST5000072,750776281113,Great Value Cuaderno Profesional 100 Hojas 1pz,Great Value,Cuadernos y Libretas,Cuaderno Profesional 100 Hojas,1pz,25.12,25.12,0,MXN,True,122,https://cdn.stationery-store.mx/products/5000072.jpg,https://www.lumen.com.mx/producto/5000072,Papelería Cornejo,Great Value Cuaderno Profesional 100 Hojas 1pz - Artículo de papelería de alta calidad,4.6,66,True,False,2025-11-18T16:26:42.320883,2025-11-18T16:26:42.320884
ST5000073,750461187895,Xerox Cartucho Negro Compatible 1pz,Xerox,Consumibles de Impresión,Cartucho Negro Compatible,1pz,187.38,187.38,0,MXN,True,36,https://cdn.stationery-store.mx/products/5000073.jpg,https://www.amazonméxico.com.mx/producto/5000073,OfficeMax,Xerox Cartucho Negro Compatible 1pz - Artículo de papelería de alta calidad,5.0,9,False,False,2025-11-18T16:26:42.320890,2025-11-18T16:26:42.320891
ST5000074,750430606475,Pritt Cinta Canela 1pz,Pritt,Adhesivos,Cinta Canela,1pz,29.26,29.26,0,MXN,True,196,https://cdn.stationery-store.mx/products/5000074.jpg,https://www.lumen.com.mx/producto/5000074,Papelería Cornejo,Pritt Cinta Canela 1pz - Artículo de papelería de alta calidad,4.7,47,False,False,2025-11-18T16:26:42.320897,2025-11-18T16:26:42.320898
ST5000075,750841047447,Prismacolor Colores de Madera 24pz,Prismacolor,Artículos de Arte,Colores de Madera,24pz,72.15,100.21,28.0,MXN,True,151,https://cdn.stationery-store.mx/products/5000075.jpg,https://www.lumen.com.mx/producto/5000075,Walmart,Prismacolor Colores de Madera 24pz - Artículo de papelería de alta calidad,4.9,85,True,False,2025-11-18T16:26:42.320907,2025-11-18T16:26:42.320908
ST5000076,750842813678,Citizen Calculadora de Escritorio 1pz,Citizen,Calculadoras,Calculadora de Escritorio,1pz,209.39,209.39,0,MXN,True,0,https://cdn.stationery-store.mx/products/5000076.jpg,https://www.walmart.com.mx/producto/5000076,Office Depot,Citizen Calculadora de Escritorio 1pz - Artículo de papelería de alta calidad,4.2,135,False,True,2025-11-18T16:26:42.320914,2025-11-18T16:26:42.320915
ST5000077,750331602354,Loro Libreta de Dibujo 50 hojas,Loro,Cuadernos y Libretas,Libreta de Dibujo,50 hojas,54.26,54.26,0,MXN,False,63,https://cdn.stationery-store.mx/products/5000077.jpg,https://www.officemax.com.mx/producto/5000077,Walmart,Loro Libreta de Dibujo 50 hojas - Artículo de papelería de alta calidad,4.6,174,True,False,2025-11-18T16:26:42.320921,2025-11-18T16:26:42.320922
ST5000078,750442588442,Casio Calculadora de Escritorio 1pz,Casio,Calculadoras,Calculadora de Escritorio,1pz,188.19,188.19,0,MXN,True,45,https://cdn.stationery-store.mx/products/5000078.jpg,https://www.walmart.com.mx/producto/5000078,Lumen,Casio Calculadora de Escritorio 1pz - Artículo de papelería de alta calidad,4.1,264,False,True,2025-11-18T16:26:42.320928,2025-11-18T16:26:42.320929
ST5000079,750984597248,Rhino Cuaderno de Pasta Dura 100 hojas,Rhino,Cuadernos y Libretas,Cuaderno de Pasta Dura,100 hojas,69.87,69.87,0,MXN,True,0,https://cdn.stationery-store.mx/products/5000079.jpg,https://www.amazonméxico.com.mx/producto/5000079,Costco,Rhino Cuaderno de Pasta Dura 100 hojas - Artículo de papelería de alta calidad,4.8,164,True,False,2025-11-18T16:26:42.320936,2025-11-18T16:26:42.320937
ST5000080,750133840895,HP Papel Bond Blanco Carta 500 hojas,HP,Hojas y Papel,Papel Bond Blanco Carta,500 hojas,117.41,179.04,34.4,MXN,True,86,https://cdn.stationery-store.mx/products/5000080.jpg,https://www.papeleríacornejo.com.mx/producto/5000080,Walmart,HP Papel Bond Blanco Carta 500 hojas - Artículo de papelería de alta calidad,4.5,275,False,True,2025-11-18T16:26:42.320947,2025-11-18T16:26:42.320949
ST5000081,750381628590,Acco Ligas 100g,Acco,Escritorio y Accesorios,Ligas,100g,27.6,41.68,33.8,MXN,True,180,https://cdn.stationery-store.mx/products/5000081.jpg,https://www.officemax.com.mx/producto/5000081,OfficeMax,Acco Ligas 100g - Artículo de papelería de alta calidad,4.8,17,False,True,2025-11-18T16:26:42.320961,2025-11-18T16:26:42.320961
ST5000082,750627566777,JanSport Lonchera Térmica 1pz,JanSport,Mochilas y Loncheras,Lonchera Térmica,1pz,210.61,210.61,0,MXN,True,60,https://cdn.stationery-store.mx/products/5000082.jpg,https://www.papeleríacornejo.com.mx/producto/5000082,Amazon México,JanSport Lonchera Térmica 1pz - Artículo de papelería de alta calidad,4.8,250,True,False,2025-11-18T16:26:42.320968,2025-11-18T16:26:42.320969
ST5000083,750653096765,Five Star Cuaderno Francés 100 Hojas 1pz,Five Star,Cuadernos y Libretas,Cuaderno Francés 100 Hojas,1pz,31.14,35.75,12.9,MXN,True,0,https://cdn.stationery-store.mx/products/5000083.jpg,https://www.officemax.com.mx/producto/5000083,Costco,Five Star Cuaderno Francés 100 Hojas 1pz - Artículo de papelería de alta calidad,4.2,193,True,False,2025-11-18T16:26:42.320976,2025-11-18T16:26:42.320977
ST5000084,750540221504,3M Pizarrón Blanco 60x90cm 1pz,3M,Pizarrones,Pizarrón Blanco 60x90cm,1pz,376.5,376.5,0,MXN,True,170,https://cdn.stationery-store.mx/products/5000084.jpg,https://www.officemax.com.mx/producto/5000084,Costco,3M Pizarrón Blanco 60x90cm 1pz - Artículo de papelería de alta calidad,4.2,154,False,False,2025-11-18T16:26:42.320984,2025-11-18T16:26:42.320985
ST5000085,750806525283,HP Webcam HD 1pz,HP,Tecnología y Cómputo,Webcam HD,1pz,395.25,395.25,0,MXN,True,173,https://cdn.stationery-store.mx/products/5000085.jpg,https://www.costco.com.mx/producto/5000085,OfficeMax,HP Webcam HD 1pz - Artículo de papelería de alta calidad,3.8,136,False,False,2025-11-18T16:26:42.320994,2025-11-18T16:26:42.320995
ST5000086,750357033074,HP Mouse Pad 1pz,HP,Tecnología y Cómputo,Mouse Pad,1pz,48.14,69.44,30.7,MXN,True,68,https://cdn.stationery-store.mx/products/5000086.jpg,https://www.officemax.com.mx/producto/5000086,Costco,HP Mouse Pad 1pz - Artículo de papelería de alta calidad,4.8,8,False,False,2025-11-18T16:26:42.321002,2025-11-18T16:26:42.321003
ST5000087,750800981854,Giotto Temperas 6 colores,Giotto,Artículos de Arte,Temperas,6 colores,51.64,51.64,0,MXN,True,35,https://cdn.stationery-store.mx/products/5000087.jpg,https://www.papeleríacornejo.com.mx/producto/5000087,Amazon México,Giotto Temperas 6 colores - Artículo de papelería de alta calidad,4.8,39,True,False,2025-11-18T16:26:42.321010,2025-11-18T16:26:42.321010
ST5000088,750756110940,Studmark Pizarrón Blanco 40x60cm 1pz,Studmark,Pizarrones,Pizarrón Blanco 40x60cm,1pz,245.67,330.16,25.6,MXN,True,169,https://cdn.stationery-store.mx/products/5000088.jpg,https://www.lumen.com.mx/producto/5000088,Amazon México,Studmark Pizarrón Blanco 40x60cm 1pz - Artículo de papelería de alta calidad,5.0,186,False,False,2025-11-18T16:26:42.321018,2025-11-18T16:26:42.321018
ST5000089,750425881271,Kingston Webcam HD 1pz,Kingston,Tecnología y Cómputo,Webcam HD,1pz,466.29,466.29,0,MXN,True,6,https://cdn.stationery-store.mx/products/5000089.jpg,https://www.walmart.com.mx/producto/5000089,Papelería Cornejo,Kingston Webcam HD 1pz - Artículo de papelería de alta calidad,4.8,141,False,False,2025-11-18T16:26:42.321024,2025-11-18T16:26:42.321025
ST5000090,750781212166,Elmer's Cinta Adhesiva Transparente 1pz,Elmer's,Adhesivos,Cinta Adhesiva Transparente,1pz,19.33,27.8,30.5,MXN,True,18,https://cdn.stationery-store.mx/products/5000090.jpg,https://www.walmart.com.mx/producto/5000090,Office Max,Elmer's Cinta Adhesiva Transparente 1pz - Artículo de papelería de alta calidad,4.1,100,False,False,2025-11-18T16:26:42.321032,2025-11-18T16:26:42.321033
ST5000091,750903012001,Oxford Libreta de Dibujo 50 hojas,Oxford,Cuadernos y Libretas,Libreta de Dibujo,50 hojas,52.56,52.56,0,MXN,True,166,https://cdn.stationery-store.mx/products/5000091.jpg,https://www.officemax.com.mx/producto/5000091,Costco,Oxford Libreta de Dibujo 50 hojas - Artículo de papelería de alta calidad,4.5,273,True,False,2025-11-18T16:26:42.321040,2025-11-18T16:26:42.321040
ST5000092,750882146906,Adidas Lonchera Térmica 1pz,Adidas,Mochilas y Loncheras,Lonchera Térmica,1pz,126.24,126.24,0,MXN,True,19,https://cdn.stationery-store.mx/products/5000092.jpg,https://www.officemax.com.mx/producto/5000092,Amazon México,Adidas Lonchera Térmica 1pz - Artículo de papelería de alta calidad,4.6,107,True,False,2025-11-18T16:26:42.321047,2025-11-18T16:26:42.321047
ST5000093,750659963611,Verbatim Webcam HD 1pz,Verbatim,Tecnología y Cómputo,Webcam HD,1pz,400.6,400.6,0,MXN,True,185,https://cdn.stationery-store.mx/products/5000093.jpg,https://www.officemax.com.mx/producto/5000093,OfficeMax,Verbatim Webcam HD 1pz - Artículo de papelería de alta calidad,4.0,85,False,False,2025-11-18T16:26:42.321055,2025-11-18T16:26:42.321055
ST5000094,750444854464,Office Depot Grapas Estándar 5000pz,Office Depot,Escritorio y Accesorios,Grapas Estándar,5000pz,28.93,36.87,21.5,MXN,True,164,https://cdn.stationery-store.mx/products/5000094.jpg,https://www.officedepot.com.mx/producto/5000094,Walmart,Office Depot Grapas Estándar 5000pz - Artículo de papelería de alta calidad,4.9,122,False,True,2025-11-18T16:26:42.321064,2025-11-18T16:26:42.321065
ST5000095,750453207142,Great Value Papel de Colores 100 hojas,Great Value,Hojas y Papel,Papel de Colores,100 hojas,65.55,65.55,0,MXN,True,99,https://cdn.stationery-store.mx/products/5000095.jpg,https://www.papeleríacornejo.com.mx/producto/5000095,Office Depot,Great Value Papel de Colores 100 hojas - Artículo de papelería de alta calidad,5.0,226,False,True,2025-11-18T16:26:42.321072,2025-11-18T16:26:42.321073
ST5000096,750314625427,Puma Estuche Escolar 1pz,Puma,Mochilas y Loncheras,Estuche Escolar,1pz,69.27,90.29,23.3,MXN,True,7,https://cdn.stationery-store.mx/products/5000096.jpg,https://www.amazonméxico.com.mx/producto/5000096,Office Max,Puma Estuche Escolar 1pz - Artículo de papelería de alta calidad,4.4,2,True,False,2025-11-18T16:26:42.321082,2025-11-18T16:26:42.321082
ST5000097,750764197543,Canon Papel Fotográfico Brillante 20 hojas,Canon,Hojas y Papel,Papel Fotográfico Brillante,20 hojas,117.35,117.35,0,MXN,True,61,https://cdn.stationery-store.mx/products/5000097.jpg,https://www.lumen.com.mx/producto/5000097,Walmart,Canon Papel Fotográfico Brillante 20 hojas - Artículo de papelería de alta calidad,3.8,241,False,True,2025-11-18T16:26:42.321089,2025-11-18T16:26:42.321090
ST5000098,750824108931,Uni-ball Marcador Permanente 1pz,Uni-ball,Escritura,Marcador Permanente,1pz,17.69,17.69,0,MXN,True,0,https://cdn.stationery-store.mx/products/5000098.jpg,https://www.officedepot.com.mx/producto/5000098,Walmart,Uni-ball Marcador Permanente 1pz - Artículo de papelería de alta calidad,4.0,265,True,False,2025-11-18T16:26:42.321096,2025-11-18T16:26:42.321097
ST5000099,750845601885,Avery Folder Manila Carta 100pz,Avery,Archivado y Organización,Folder Manila Carta,100pz,119.87,119.87,0,MXN,True,83,https://cdn.stationery-store.mx/products/5000099.jpg,https://www.costco.com.mx/producto/5000099,OfficeMax,Avery Folder Manila Carta 100pz - Artículo de papelería de alta calidad,4.7,114,False,True,2025-11-18T16:26:42.321105,2025-11-18T16:26:42.321106
ST5000100,750846757533,Bic Pluma Roja 1pz,Bic,Escritura,Pluma Roja,1pz,7.34,11.19,34.4,MXN,True,24,https://cdn.stationery-store.mx/products/5000100.jpg,https://www.walmart.com.mx/producto/5000100,Walmart,Bic Pluma Roja 1pz - Artículo de papelería de alta calidad,4.8,231,True,False,2025-11-18T16:26:42.321113,2025-11-18T16:26:42.321113
ST5000101,750786015054,Great Value Papel Bond Blanco Oficio 500 hojas,Great Value,Hojas y Papel,Papel Bond Blanco Oficio,500 hojas,126.74,152.33,16.8,MXN,True,163,https://cdn.stationery-store.mx/products/5000101.jpg,https://www.lumen.com.mx/producto/5000101,Lumen,Great Value Papel Bond Blanco Oficio 500 hojas - Artículo de papelería de alta calidad,4.1,66,False,True,2025-11-18T16:26:42.321124,2025-11-18T16:26:42.321125
ST5000102,750639022344,Report Papel de Colores 100 hojas,Report,Hojas y Papel,Papel de Colores,100 hojas,61.67,93.53,34.1,MXN,True,159,https://cdn.stationery-store.mx/products/5000102.jpg,https://www.walmart.com.mx/producto/5000102,Office Depot,Report Papel de Colores 100 hojas - Artículo de papelería de alta calidad,4.4,270,False,True,2025-11-18T16:26:42.321132,2025-11-18T16:26:42.321132
ST5000103,750600839260,Puma Mochila Ejecutiva 1pz,Puma,Mochilas y Loncheras,Mochila Ejecutiva,1pz,613.24,613.24,0,MXN,True,0,https://cdn.stationery-store.mx/products/5000103.jpg,https://www.lumen.com.mx/producto/5000103,Papelería Cornejo,Puma Mochila Ejecutiva 1pz - Artículo de papelería de alta calidad,4.6,181,True,False,2025-11-18T16:26:42.321139,2025-11-18T16:26:42.321140
ST5000104,750757095426,Officemax Portafolio Ejecutivo 1pz,Officemax,Archivado y Organización,Portafolio Ejecutivo,1pz,212.91,288.45,26.2,MXN,True,135,https://cdn.stationery-store.mx/products/5000104.jpg,https://www.officedepot.com.mx/producto/5000104,Costco,Officemax Portafolio Ejecutivo 1pz - Artículo de papelería de alta calidad,3.8,121,False,True,2025-11-18T16:26:42.321148,2025-11-18T16:26:42.321149
ST5000105,750746080266,Canon Cartulina de Colores 10pz,Canon,Hojas y Papel,Cartulina de Colores,10pz,63.06,76.76,17.8,MXN,True,182,https://cdn.stationery-store.mx/products/5000105.jpg,https://www.officemax.com.mx/producto/5000105,Walmart,Canon Cartulina de Colores 10pz - Artículo de papelería de alta calidad,4.0,219,False,True,2025-11-18T16:26:42.321156,2025-11-18T16:26:42.321157
ST5000106,750719137810,Samsung Papel Fotográfico A4 50 hojas,Samsung,Consumibles de Impresión,Papel Fotográfico A4,50 hojas,183.78,183.78,0,MXN,True,2,https://cdn.stationery-store.mx/products/5000106.jpg,https://www.lumen.com.mx/producto/5000106,Papelería Cornejo,Samsung Papel Fotográfico A4 50 hojas - Artículo de papelería de alta calidad,4.1,299,False,False,2025-11-18T16:26:42.321163,2025-11-18T16:26:42.321164
ST5000107,750976551637,JanSport Lonchera Térmica 1pz,JanSport,Mochilas y Loncheras,Lonchera Térmica,1pz,128.96,128.96,0,MXN,True,35,https://cdn.stationery-store.mx/products/5000107.jpg,https://www.papeleríacornejo.com.mx/producto/5000107,Lumen,JanSport Lonchera Térmica 1pz - Artículo de papelería de alta calidad,3.9,248,True,False,2025-11-18T16:26:42.321171,2025-11-18T16:26:42.321172
ST5000108,750336221031,Canon Etiquetas Autoadheribles 100pz,Canon,Consumibles de Impresión,Etiquetas Autoadheribles,100pz,65.45,65.45,0,MXN,True,169,https://cdn.stationery-store.mx/products/5000108.jpg,https://www.papeleríacornejo.com.mx/producto/5000108,Office Max,Canon Etiquetas Autoadheribles 100pz - Artículo de papelería de alta calidad,4.7,176,False,False,2025-11-18T16:26:42.321178,2025-11-18T16:26:42.321179
ST5000109,750393499515,Canon Papel Bond Blanco Carta 500 hojas,Canon,Hojas y Papel,Papel Bond Blanco Carta,500 hojas,88.8,88.8,0,MXN,True,64,https://cdn.stationery-store.mx/products/5000109.jpg,https://www.lumen.com.mx/producto/5000109,Office Max,Canon Papel Bond Blanco Carta 500 hojas - Artículo de papelería de alta calidad,3.9,287,False,True,2025-11-18T16:26:42.321186,2025-11-18T16:26:42.321187
ST5000110,750747750496,Rhino Cuaderno Francés 100 Hojas 1pz,Rhino,Cuadernos y Libretas,Cuaderno Francés 100 Hojas,1pz,37.18,37.18,0,MXN,True,158,https://cdn.stationery-store.mx/products/5000110.jpg,https://www.lumen.com.mx/producto/5000110,Lumen,Rhino Cuaderno Francés 100 Hojas 1pz - Artículo de papelería de alta calidad,4.5,147,True,False,2025-11-18T16:26:42.321194,2025-11-18T16:26:42.321194
ST5000111,750201760476,Casio Calculadora Científica 1pz,Casio,Calculadoras,Calculadora Científica,1pz,211.84,211.84,0,MXN,True,133,https://cdn.stationery-store.mx/products/5000111.jpg,https://www.papeleríacornejo.com.mx/producto/5000111,OfficeMax,Casio Calculadora Científica 1pz - Artículo de papelería de alta calidad,4.7,124,False,True,2025-11-18T16:26:42.321202,2025-11-18T16:26:42.321203
ST5000112,750359249899,Artline Borrador para Pizarrón 1pz,Artline,Pizarrones,Borrador para Pizarrón,1pz,29.08,29.08,0,MXN,True,52,https://cdn.stationery-store.mx/products/5000112.jpg,https://www.costco.com.mx/producto/5000112,Amazon México,Artline Borrador para Pizarrón 1pz - Artículo de papelería de alta calidad,4.9,142,False,False,2025-11-18T16:26:42.321209,2025-11-18T16:26:42.321210
ST5000113,750421371361,Office Depot Pizarrón Corcho 40x60cm 1pz,Office Depot,Pizarrones,Pizarrón Corcho 40x60cm,1pz,151.11,151.11,0,MXN,True,138,https://cdn.stationery-store.mx/products/5000113.jpg,https://www.officemax.com.mx/producto/5000113,Office Max,Office Depot Pizarrón Corcho 40x60cm 1pz - Artículo de papelería de alta calidad,4.0,106,False,False,2025-11-18T16:26:42.321216,2025-11-18T16:26:42.321217
ST5000114,750152017983,Studmark Chinches de Colores 100pz,Studmark,Pizarrones,Chinches de Colores,100pz,23.74,23.74,0,MXN,True,60,https://cdn.stationery-store.mx/products/5000114.jpg,https://www.costco.com.mx/producto/5000114,Lumen,Studmark Chinches de Colores 100pz - Artículo de papelería de alta calidad,4.2,121,False,False,2025-11-18T16:26:42.321224,2025-11-18T16:26:42.321225
